,Id,Target
10998,5b861432-bbaf-11e8-b2ba-ac1f6b6435d0,0
10999,5b88d5e8-bb99-11e8-b2b9-ac1f6b6435d0,23 2
11000,5b8aa466-bbc8-11e8-b2bc-ac1f6b6435d0,25
11001,5b8ab080-bba7-11e8-b2ba-ac1f6b6435d0,25 0 21
11002,5b8b506e-bbb9-11e8-b2ba-ac1f6b6435d0,24 4
11003,5b8b9890-bb9a-11e8-b2b9-ac1f6b6435d0,19 0
11004,5b8e44a0-bbc2-11e8-b2bb-ac1f6b6435d0,2
11005,5b8feb08-bba8-11e8-b2ba-ac1f6b6435d0,11 0
11006,5b918eda-bbbd-11e8-b2ba-ac1f6b6435d0,2 0
11007,5b929912-bbb1-11e8-b2ba-ac1f6b6435d0,12 21
11008,5b92dc68-bbb3-11e8-b2ba-ac1f6b6435d0,3 0
11009,5b931256-bb99-11e8-b2b9-ac1f6b6435d0,23 0
11010,5b950b20-bba2-11e8-b2b9-ac1f6b6435d0,0
11011,5b97ba74-bbb0-11e8-b2ba-ac1f6b6435d0,7 0
11012,5b97d9ca-bbb8-11e8-b2ba-ac1f6b6435d0,23 0
11013,5b98b8b8-bbb8-11e8-b2ba-ac1f6b6435d0,23
11014,5b99d3e8-bb99-11e8-b2b9-ac1f6b6435d0,21
11015,5ba24942-bbbc-11e8-b2ba-ac1f6b6435d0,0
11016,5ba2d556-bbb2-11e8-b2ba-ac1f6b6435d0,14
11017,5ba49aea-bbb1-11e8-b2ba-ac1f6b6435d0,2 0
11018,5ba5e6ee-bbbf-11e8-b2ba-ac1f6b6435d0,3
11019,5ba6d682-bbb3-11e8-b2ba-ac1f6b6435d0,14
11020,5ba981e2-bbaa-11e8-b2ba-ac1f6b6435d0,5 0
11021,5baa3abe-bba6-11e8-b2ba-ac1f6b6435d0,23
11022,5bad02d4-bbb1-11e8-b2ba-ac1f6b6435d0,25 2
11023,5bafc478-bbad-11e8-b2ba-ac1f6b6435d0,25 0
11024,5bb23ae4-bbbe-11e8-b2ba-ac1f6b6435d0,21
11025,5bb46e94-bbb5-11e8-b2ba-ac1f6b6435d0,2
11026,5bb81ef8-bba7-11e8-b2ba-ac1f6b6435d0,5 0
11027,5bb8ccf2-bbc2-11e8-b2bb-ac1f6b6435d0,25 2 0
11028,5bbf7be2-bb9f-11e8-b2b9-ac1f6b6435d0,16 2 0
11029,5bc093f8-bbb1-11e8-b2ba-ac1f6b6435d0,6
11030,5bc1b63c-bbae-11e8-b2ba-ac1f6b6435d0,25 21
11031,5bc43f5e-bba6-11e8-b2ba-ac1f6b6435d0,21
11032,5bc52f0e-bba6-11e8-b2ba-ac1f6b6435d0,7
11033,5bc642c6-bbac-11e8-b2ba-ac1f6b6435d0,25 0
11034,5bc8de38-bbba-11e8-b2ba-ac1f6b6435d0,25 0
11035,5bc96156-bbc3-11e8-b2bc-ac1f6b6435d0,5 21
11036,5bcadcc6-bbbd-11e8-b2ba-ac1f6b6435d0,25 0
11037,5bcd12ee-bbb2-11e8-b2ba-ac1f6b6435d0,7 0
11038,5bcd8a8c-bbb0-11e8-b2ba-ac1f6b6435d0,2 0
11039,5bd141be-bbb4-11e8-b2ba-ac1f6b6435d0,25
11040,5bd4c2fc-bbc9-11e8-b2bc-ac1f6b6435d0,6 21
11041,5bd60f26-bbca-11e8-b2bc-ac1f6b6435d0,19 23 21
11042,5bd75300-bba6-11e8-b2ba-ac1f6b6435d0,22
11043,5bd7756c-bb9f-11e8-b2b9-ac1f6b6435d0,14 2
11044,5bd88ad0-bb9d-11e8-b2b9-ac1f6b6435d0,19
11045,5bd8f7dc-bbbf-11e8-b2ba-ac1f6b6435d0,0
11046,5bddcbba-bbb8-11e8-b2ba-ac1f6b6435d0,7 16
11047,5be1bb00-bbac-11e8-b2ba-ac1f6b6435d0,23 0
11048,5be2c516-bbae-11e8-b2ba-ac1f6b6435d0,11
11049,5be50174-bbc6-11e8-b2bc-ac1f6b6435d0,13 0
11050,5be812d4-bbbb-11e8-b2ba-ac1f6b6435d0,25 0
11051,5be965f8-bbb1-11e8-b2ba-ac1f6b6435d0,7 0
11052,5beb0284-bb9b-11e8-b2b9-ac1f6b6435d0,12
11053,5beb608c-bb99-11e8-b2b9-ac1f6b6435d0,6
11054,5becde0a-bbbf-11e8-b2ba-ac1f6b6435d0,3 0
11055,5befa004-bbbf-11e8-b2ba-ac1f6b6435d0,25 2 0
11056,5bf5a8e6-bbbf-11e8-b2ba-ac1f6b6435d0,0
11057,5bf76bcc-bbb5-11e8-b2ba-ac1f6b6435d0,7 0
11058,5bf7dae0-bbaf-11e8-b2ba-ac1f6b6435d0,4
11059,5bfcf29a-bbbf-11e8-b2ba-ac1f6b6435d0,22
11060,5bfe3362-bbb5-11e8-b2ba-ac1f6b6435d0,3
11061,5bffba6c-bbaa-11e8-b2ba-ac1f6b6435d0,19 25
11062,5c02daca-bbba-11e8-b2ba-ac1f6b6435d0,19 25 2 0
11063,5c0307d6-bbc2-11e8-b2bb-ac1f6b6435d0,2 0
11064,5c08e04a-bbac-11e8-b2ba-ac1f6b6435d0,11
11065,5c094104-bbaf-11e8-b2ba-ac1f6b6435d0,13
11066,5c0a4b80-bb9b-11e8-b2b9-ac1f6b6435d0,19 0
11067,5c0a4e62-bbbb-11e8-b2ba-ac1f6b6435d0,20
11068,5c0ea5ce-bbc6-11e8-b2bc-ac1f6b6435d0,23
11069,5c0fa7ae-bbc0-11e8-b2bb-ac1f6b6435d0,5
11070,5c1201b6-bbc5-11e8-b2bc-ac1f6b6435d0,18
11071,5c12a1e2-bbb7-11e8-b2ba-ac1f6b6435d0,14 0
11072,5c1348b2-bba9-11e8-b2ba-ac1f6b6435d0,0
11073,5c139a88-bbb8-11e8-b2ba-ac1f6b6435d0,12
11074,5c140a8c-bbc1-11e8-b2bb-ac1f6b6435d0,23 0
11075,5c17ff28-bbb4-11e8-b2ba-ac1f6b6435d0,25 0
11076,5c182e1e-bbbc-11e8-b2ba-ac1f6b6435d0,25
11077,5c19fa64-bbad-11e8-b2ba-ac1f6b6435d0,23 4
11078,5c1a4d1e-bbbe-11e8-b2ba-ac1f6b6435d0,25
11079,5c1a898e-bb99-11e8-b2b9-ac1f6b6435d0,25 14
11080,5c1ad208-bb9f-11e8-b2b9-ac1f6b6435d0,25
11081,5c1e2aee-bb9e-11e8-b2b9-ac1f6b6435d0,25
11082,5c1e66de-bbae-11e8-b2ba-ac1f6b6435d0,25
11083,5c201fc0-bba8-11e8-b2ba-ac1f6b6435d0,0
11084,5c2158c4-bb9c-11e8-b2b9-ac1f6b6435d0,5
11085,5c222872-bbc3-11e8-b2bc-ac1f6b6435d0,25 3 0
11086,5c23084e-bbc0-11e8-b2bb-ac1f6b6435d0,25 5 21
11087,5c27f04c-bb99-11e8-b2b9-ac1f6b6435d0,11 5 0
11088,5c293e8c-bbc8-11e8-b2bc-ac1f6b6435d0,25 17
11089,5c2a9e16-bbba-11e8-b2ba-ac1f6b6435d0,20
11090,5c2b1578-bbbd-11e8-b2ba-ac1f6b6435d0,25 11 2 0
11091,5c3527fc-bba4-11e8-b2b9-ac1f6b6435d0,1
11092,5c37fe84-bbb1-11e8-b2ba-ac1f6b6435d0,4
11093,5c385684-bbae-11e8-b2ba-ac1f6b6435d0,7
11094,5c38e518-bb9f-11e8-b2b9-ac1f6b6435d0,3
11095,5c38fc10-bbbd-11e8-b2ba-ac1f6b6435d0,2
11096,5c3900d6-bbac-11e8-b2ba-ac1f6b6435d0,2
11097,5c39dd0a-bbb9-11e8-b2ba-ac1f6b6435d0,2 0
11098,5c3cccb4-bba4-11e8-b2b9-ac1f6b6435d0,19 0
11099,5c3e6ed8-bbb9-11e8-b2ba-ac1f6b6435d0,5
11100,5c410cbe-bbab-11e8-b2ba-ac1f6b6435d0,23
11101,5c41cd80-bbc8-11e8-b2bc-ac1f6b6435d0,14 0
11102,5c42ed86-bba1-11e8-b2b9-ac1f6b6435d0,0
11103,5c4337d4-bba9-11e8-b2ba-ac1f6b6435d0,5
11104,5c4aa266-bbb9-11e8-b2ba-ac1f6b6435d0,4
11105,5c4afeae-bbab-11e8-b2ba-ac1f6b6435d0,6 2
11106,5c4ba164-bbac-11e8-b2ba-ac1f6b6435d0,25 21
11107,5c4ba9f2-bba2-11e8-b2b9-ac1f6b6435d0,25 2
11108,5c4e37c4-bbc7-11e8-b2bc-ac1f6b6435d0,5
11109,5c4e43ee-bbb4-11e8-b2ba-ac1f6b6435d0,23
11110,5c4ebb08-bbb9-11e8-b2ba-ac1f6b6435d0,5
11111,5c4ef74c-bbc5-11e8-b2bc-ac1f6b6435d0,25 16
11112,5c4f35ac-bbc2-11e8-b2bb-ac1f6b6435d0,7 0
11113,5c53cb60-bbc4-11e8-b2bc-ac1f6b6435d0,18 2
11114,5c54561c-bba5-11e8-b2ba-ac1f6b6435d0,25 4
11115,5c56eec8-bbbd-11e8-b2ba-ac1f6b6435d0,0
11116,5c5fb240-bba1-11e8-b2b9-ac1f6b6435d0,0
11117,5c6147e6-bbaf-11e8-b2ba-ac1f6b6435d0,3 0
11118,5c624cb0-bb99-11e8-b2b9-ac1f6b6435d0,2 0
11119,5c653208-bbb8-11e8-b2ba-ac1f6b6435d0,14
11120,5c669e32-bbbc-11e8-b2ba-ac1f6b6435d0,25 21
11121,5c66c5ce-bbb7-11e8-b2ba-ac1f6b6435d0,4
11122,5c6784bc-bbb4-11e8-b2ba-ac1f6b6435d0,25 18
11123,5c67f9ea-bbbb-11e8-b2ba-ac1f6b6435d0,19
11124,5c68183e-bb99-11e8-b2b9-ac1f6b6435d0,22 0
11125,5c698676-bbab-11e8-b2ba-ac1f6b6435d0,25
11126,5c6c04ba-bba5-11e8-b2ba-ac1f6b6435d0,13
11127,5c6cb080-bbc4-11e8-b2bc-ac1f6b6435d0,25 3
11128,5c6dfcb4-bbac-11e8-b2ba-ac1f6b6435d0,23 4
11129,5c6f96da-bb9f-11e8-b2b9-ac1f6b6435d0,25 2 0
11130,5c751ebc-bbc6-11e8-b2bc-ac1f6b6435d0,0
11131,5c79810c-bba1-11e8-b2b9-ac1f6b6435d0,25 0 21
11132,5c7b6af0-bba9-11e8-b2ba-ac1f6b6435d0,11 5 0
11133,5c7ec46a-bbbe-11e8-b2ba-ac1f6b6435d0,23
11134,5c7fd86a-bbb8-11e8-b2ba-ac1f6b6435d0,25 0
11135,5c801c04-bb99-11e8-b2b9-ac1f6b6435d0,23
11136,5c82bdec-bbbc-11e8-b2ba-ac1f6b6435d0,25 0
11137,5c82d9ba-bbb4-11e8-b2ba-ac1f6b6435d0,23
11138,5c8421f4-bba9-11e8-b2ba-ac1f6b6435d0,7 0
11139,5c88a72e-bbbd-11e8-b2ba-ac1f6b6435d0,21
11140,5c88e1c8-bba2-11e8-b2b9-ac1f6b6435d0,0
11141,5c8a441c-bba4-11e8-b2b9-ac1f6b6435d0,2
11142,5c8b86dc-bbaa-11e8-b2ba-ac1f6b6435d0,22
11143,5c8ca2d0-bbc1-11e8-b2bb-ac1f6b6435d0,4 2
11144,5c8d2792-bbb6-11e8-b2ba-ac1f6b6435d0,18 0
11145,5c90fb82-bbb7-11e8-b2ba-ac1f6b6435d0,13 7 0
11146,5c92d568-bb9b-11e8-b2b9-ac1f6b6435d0,2
11147,5c9450d2-bbb4-11e8-b2ba-ac1f6b6435d0,11
11148,5c94d108-bba3-11e8-b2b9-ac1f6b6435d0,25 6
11149,5c981d12-bb9a-11e8-b2b9-ac1f6b6435d0,7
11150,5c99c282-bbb0-11e8-b2ba-ac1f6b6435d0,19 2 21
11151,5c9e3986-bbc7-11e8-b2bc-ac1f6b6435d0,25 0
11152,5ca04bb8-bbb3-11e8-b2ba-ac1f6b6435d0,7
11153,5ca06920-bbab-11e8-b2ba-ac1f6b6435d0,0
11154,5ca0eebe-bb9b-11e8-b2b9-ac1f6b6435d0,18
11155,5ca13f02-bba2-11e8-b2b9-ac1f6b6435d0,13
11156,5ca445ba-bb9f-11e8-b2b9-ac1f6b6435d0,7
11157,5cb1f1d2-bbaf-11e8-b2ba-ac1f6b6435d0,3
11158,5cb31d6a-bb9f-11e8-b2b9-ac1f6b6435d0,22
11159,5cb87e92-bbca-11e8-b2bc-ac1f6b6435d0,4
11160,5cba5938-bbca-11e8-b2bc-ac1f6b6435d0,3 0
11161,5cba6be6-bba0-11e8-b2b9-ac1f6b6435d0,7 2 0
11162,5cbb9716-bbb7-11e8-b2ba-ac1f6b6435d0,16
11163,5cbe862e-bbbc-11e8-b2ba-ac1f6b6435d0,23 0
11164,5cc024e4-bba2-11e8-b2b9-ac1f6b6435d0,7
11165,5cc02bce-bbb1-11e8-b2ba-ac1f6b6435d0,6
11166,5cc0ea64-bba2-11e8-b2b9-ac1f6b6435d0,21
11167,5cc23946-bba7-11e8-b2ba-ac1f6b6435d0,1
11168,5cc4562e-bbc3-11e8-b2bc-ac1f6b6435d0,0
11169,5cc9b4de-bbc8-11e8-b2bc-ac1f6b6435d0,25 0
11170,5ccd9642-bba7-11e8-b2ba-ac1f6b6435d0,25 2
11171,5ccfb6ec-bb99-11e8-b2b9-ac1f6b6435d0,19
11172,5cd06f2e-bba8-11e8-b2ba-ac1f6b6435d0,7 0
11173,5cd18656-bbc7-11e8-b2bc-ac1f6b6435d0,0
11174,5cd222ce-bbbc-11e8-b2ba-ac1f6b6435d0,0
11175,5cd2d2ec-bba7-11e8-b2ba-ac1f6b6435d0,25 13 21
11176,5cd60d72-bbca-11e8-b2bc-ac1f6b6435d0,16 7 17
11177,5cd9b458-bbc1-11e8-b2bb-ac1f6b6435d0,25 0
11178,5cdc1006-bbbf-11e8-b2ba-ac1f6b6435d0,25 23
11179,5cdd11ec-bbb3-11e8-b2ba-ac1f6b6435d0,25 0
11180,5cdd6e12-bba9-11e8-b2ba-ac1f6b6435d0,3 0
11181,5cdd9226-bb9e-11e8-b2b9-ac1f6b6435d0,24
11182,5ce17f18-bba2-11e8-b2b9-ac1f6b6435d0,25 0
11183,5ce19ae8-bbc0-11e8-b2bb-ac1f6b6435d0,6
11184,5ce2f294-bbc0-11e8-b2bb-ac1f6b6435d0,25 2
11185,5ce309ac-bb9b-11e8-b2b9-ac1f6b6435d0,25
11186,5ce7155e-bbca-11e8-b2bc-ac1f6b6435d0,25 5
11187,5cebaab0-bbc5-11e8-b2bc-ac1f6b6435d0,21
11188,5cef3ce4-bbb0-11e8-b2ba-ac1f6b6435d0,23 0
11189,5cef6b2e-bbb5-11e8-b2ba-ac1f6b6435d0,23
11190,5ceff89a-bbc5-11e8-b2bc-ac1f6b6435d0,25
11191,5cf314b6-bbb2-11e8-b2ba-ac1f6b6435d0,7 2 0
11192,5cf4e2e2-bbac-11e8-b2ba-ac1f6b6435d0,25
11193,5cf556aa-bb9d-11e8-b2b9-ac1f6b6435d0,19
11194,5cf6548c-bbad-11e8-b2ba-ac1f6b6435d0,4
11195,5cf8d2d0-bbbb-11e8-b2ba-ac1f6b6435d0,21
11196,5cf903b4-bbb0-11e8-b2ba-ac1f6b6435d0,25
11197,5cf9b90c-bbb1-11e8-b2ba-ac1f6b6435d0,3 0
11198,5cfd1694-bbaf-11e8-b2ba-ac1f6b6435d0,25 16 0
11199,5cfecf6c-bbb3-11e8-b2ba-ac1f6b6435d0,6
11200,5d012f8c-bb9a-11e8-b2b9-ac1f6b6435d0,0 21
11201,5d032410-bbc5-11e8-b2bc-ac1f6b6435d0,1
11202,5d056ae0-bbca-11e8-b2bc-ac1f6b6435d0,4
11203,5d0994b4-bbb4-11e8-b2ba-ac1f6b6435d0,0 21
11204,5d0b52fc-bbbb-11e8-b2ba-ac1f6b6435d0,25 2
11205,5d0ba4d0-bb9a-11e8-b2b9-ac1f6b6435d0,5
11206,5d137700-bba4-11e8-b2b9-ac1f6b6435d0,23
11207,5d14c7d8-bbc0-11e8-b2bb-ac1f6b6435d0,23
11208,5d1a2cc2-bbad-11e8-b2ba-ac1f6b6435d0,25
11209,5d1bea18-bbac-11e8-b2ba-ac1f6b6435d0,0
11210,5d230476-bba5-11e8-b2ba-ac1f6b6435d0,2
11211,5d2a03ee-bbc2-11e8-b2bb-ac1f6b6435d0,12 23 0
11212,5d2baa14-bbc7-11e8-b2bc-ac1f6b6435d0,0
11213,5d3022c6-bbac-11e8-b2ba-ac1f6b6435d0,23 2 0
11214,5d310c4c-bb9b-11e8-b2b9-ac1f6b6435d0,0
11215,5d318c74-bb9d-11e8-b2b9-ac1f6b6435d0,3
11216,5d332710-bb9c-11e8-b2b9-ac1f6b6435d0,25
11217,5d33541e-bbbb-11e8-b2ba-ac1f6b6435d0,25 5
11218,5d36256a-bbbe-11e8-b2ba-ac1f6b6435d0,24 25
11219,5d3723ea-bba3-11e8-b2b9-ac1f6b6435d0,25 0
11220,5d3b1914-bbc6-11e8-b2bc-ac1f6b6435d0,6
11221,5d3b8e2a-bbb3-11e8-b2ba-ac1f6b6435d0,7
11222,5d3ebfce-bba8-11e8-b2ba-ac1f6b6435d0,25 7 0
11223,5d3faed0-bbc5-11e8-b2bc-ac1f6b6435d0,5 0
11224,5d4186f4-bbbd-11e8-b2ba-ac1f6b6435d0,23
11225,5d436dd4-bba4-11e8-b2b9-ac1f6b6435d0,25 2 0
11226,5d444f18-bba6-11e8-b2ba-ac1f6b6435d0,13 5 0
11227,5d445c00-bbac-11e8-b2ba-ac1f6b6435d0,23
11228,5d460ff0-bb9d-11e8-b2b9-ac1f6b6435d0,25 5 0
11229,5d46e1d2-bbca-11e8-b2bc-ac1f6b6435d0,2 0
11230,5d46f246-bba5-11e8-b2ba-ac1f6b6435d0,1 2 0
11231,5d485100-bbae-11e8-b2ba-ac1f6b6435d0,0
11232,5d49f642-bbca-11e8-b2bc-ac1f6b6435d0,25 5
11233,5d4b9d36-bbab-11e8-b2ba-ac1f6b6435d0,19
11234,5d4dfba0-bb9f-11e8-b2b9-ac1f6b6435d0,23
11235,5d50ea4c-bbb6-11e8-b2ba-ac1f6b6435d0,12 0
11236,5d519242-bbae-11e8-b2ba-ac1f6b6435d0,14 3
11237,5d580b84-bb9c-11e8-b2b9-ac1f6b6435d0,11
11238,5d5b99e6-bbb7-11e8-b2ba-ac1f6b6435d0,11
11239,5d5bd868-bbab-11e8-b2ba-ac1f6b6435d0,5 0
11240,5d5efe10-bba8-11e8-b2ba-ac1f6b6435d0,1
11241,5d5ffee6-bbc1-11e8-b2bb-ac1f6b6435d0,1 0 21
11242,5d66d1b6-bba4-11e8-b2b9-ac1f6b6435d0,5 0 21
11243,5d685f98-bbab-11e8-b2ba-ac1f6b6435d0,4
11244,5d6c4de6-bbb1-11e8-b2ba-ac1f6b6435d0,25 2 21
11245,5d6d67e2-bbae-11e8-b2ba-ac1f6b6435d0,25 7
11246,5d6fa1cc-bbc4-11e8-b2bc-ac1f6b6435d0,25
11247,5d720f1a-bbbb-11e8-b2ba-ac1f6b6435d0,0
11248,5d7300f6-bbc9-11e8-b2bc-ac1f6b6435d0,25 4
11249,5d73e1ca-bbc8-11e8-b2bc-ac1f6b6435d0,13 7 0
11250,5d74c982-bbc8-11e8-b2bc-ac1f6b6435d0,24 5
11251,5d7771cc-bbc4-11e8-b2bc-ac1f6b6435d0,23 2
11252,5d788cac-bba5-11e8-b2ba-ac1f6b6435d0,0
11253,5d7b0078-bbae-11e8-b2ba-ac1f6b6435d0,23
11254,5d7b0466-bbbc-11e8-b2ba-ac1f6b6435d0,21
11255,5d7d4a80-bbbe-11e8-b2ba-ac1f6b6435d0,0 21
11256,5d7e8488-bba8-11e8-b2ba-ac1f6b6435d0,25
11257,5d815484-bba2-11e8-b2b9-ac1f6b6435d0,1 0
11258,5d885994-bba9-11e8-b2ba-ac1f6b6435d0,0
11259,5d8c5f6a-bb9c-11e8-b2b9-ac1f6b6435d0,5
11260,5d908eb0-bbb4-11e8-b2ba-ac1f6b6435d0,25 17 0
11261,5d90d412-bba3-11e8-b2b9-ac1f6b6435d0,22
11262,5d91a9d0-bbc3-11e8-b2bc-ac1f6b6435d0,22 0
11263,5d92aaae-bbac-11e8-b2ba-ac1f6b6435d0,2 0
11264,5d93160a-bbad-11e8-b2ba-ac1f6b6435d0,3
11265,5d9a36ea-bba0-11e8-b2b9-ac1f6b6435d0,19
11266,5d9c80f4-bbb8-11e8-b2ba-ac1f6b6435d0,0
11267,5d9e4824-bba6-11e8-b2ba-ac1f6b6435d0,4
11268,5d9f652a-bbb9-11e8-b2ba-ac1f6b6435d0,25 0
11269,5d9fc5a0-bbc4-11e8-b2bc-ac1f6b6435d0,7
11270,5da0d5ca-bba7-11e8-b2ba-ac1f6b6435d0,25 0
11271,5da13dca-bba3-11e8-b2b9-ac1f6b6435d0,1 0
11272,5da57472-bb9d-11e8-b2b9-ac1f6b6435d0,0 21
11273,5da6d450-bb9a-11e8-b2b9-ac1f6b6435d0,25 0
11274,5da8edd4-bbb4-11e8-b2ba-ac1f6b6435d0,7
11275,5dab52f8-bb9c-11e8-b2b9-ac1f6b6435d0,7 0
11276,5dad3322-bbbd-11e8-b2ba-ac1f6b6435d0,7 0
11277,5daf2d24-bbb5-11e8-b2ba-ac1f6b6435d0,25 18
11278,5db0b280-bb9b-11e8-b2b9-ac1f6b6435d0,23 0
11279,5db12a58-bbb4-11e8-b2ba-ac1f6b6435d0,0
11280,5db51388-bba6-11e8-b2ba-ac1f6b6435d0,23
11281,5db8e2de-bbaa-11e8-b2ba-ac1f6b6435d0,0
11282,5dbf1f24-bbbd-11e8-b2ba-ac1f6b6435d0,11 4
11283,5dbfaf28-bba6-11e8-b2ba-ac1f6b6435d0,9 10
11284,5dbfd532-bba3-11e8-b2b9-ac1f6b6435d0,4
11285,5dc08ec4-bbb1-11e8-b2ba-ac1f6b6435d0,0 21
11286,5dc0b21a-bbc9-11e8-b2bc-ac1f6b6435d0,12 0
11287,5dc0e01a-bba0-11e8-b2b9-ac1f6b6435d0,25
11288,5dc1a008-bbb5-11e8-b2ba-ac1f6b6435d0,18
11289,5dc214f2-bb9c-11e8-b2b9-ac1f6b6435d0,7
11290,5dc2623a-bbb6-11e8-b2ba-ac1f6b6435d0,19
11291,5dc39682-bba2-11e8-b2b9-ac1f6b6435d0,4
11292,5dc4ca68-bbbe-11e8-b2ba-ac1f6b6435d0,18 0
11293,5dc80f46-bbc0-11e8-b2bb-ac1f6b6435d0,2 0
11294,5dcab91e-bbbe-11e8-b2ba-ac1f6b6435d0,21
11295,5dcced32-bbb5-11e8-b2ba-ac1f6b6435d0,25
11296,5dcd36b2-bbbe-11e8-b2ba-ac1f6b6435d0,7
11297,5dd1b5d4-bba5-11e8-b2ba-ac1f6b6435d0,22 25 18 0
11298,5dd37c8e-bbaa-11e8-b2ba-ac1f6b6435d0,1 0
11299,5dd74816-bb99-11e8-b2b9-ac1f6b6435d0,19 0
11300,5dd90866-bbbe-11e8-b2ba-ac1f6b6435d0,0
11301,5dda005e-bbbe-11e8-b2ba-ac1f6b6435d0,25 2
11302,5ddbe06a-bb9e-11e8-b2b9-ac1f6b6435d0,14
11303,5ddd23ea-bbb6-11e8-b2ba-ac1f6b6435d0,25 0
11304,5de05392-bba9-11e8-b2ba-ac1f6b6435d0,2 0
11305,5de0cf68-bbb6-11e8-b2ba-ac1f6b6435d0,4
11306,5de5f0f0-bb99-11e8-b2b9-ac1f6b6435d0,0
11307,5de64ee8-bbc5-11e8-b2bc-ac1f6b6435d0,2 0
11308,5de84984-bbc8-11e8-b2bc-ac1f6b6435d0,19 4
11309,5de97136-bb9d-11e8-b2b9-ac1f6b6435d0,19 0
11310,5dea0aea-bbbd-11e8-b2ba-ac1f6b6435d0,3
11311,5dee9b22-bbb4-11e8-b2ba-ac1f6b6435d0,0
11312,5df09df6-bbb3-11e8-b2ba-ac1f6b6435d0,11 0
11313,5df9d5e0-bbba-11e8-b2ba-ac1f6b6435d0,25 21
11314,5dfa1c62-bbab-11e8-b2ba-ac1f6b6435d0,0
11315,5dfad250-bba7-11e8-b2ba-ac1f6b6435d0,16 25 14
11316,5dfaf6e0-bbbb-11e8-b2ba-ac1f6b6435d0,7
11317,5dfcc86e-bbbe-11e8-b2ba-ac1f6b6435d0,23
11318,5dfd4080-bb9d-11e8-b2b9-ac1f6b6435d0,3 0
11319,5dff4194-bb9f-11e8-b2b9-ac1f6b6435d0,19 0
11320,5e02c0a2-bba0-11e8-b2b9-ac1f6b6435d0,1 0
11321,5e037efc-bbc8-11e8-b2bc-ac1f6b6435d0,21
11322,5e04c4f8-bbad-11e8-b2ba-ac1f6b6435d0,24
11323,5e063cd2-bbb9-11e8-b2ba-ac1f6b6435d0,5 0
11324,5e064bb0-bbbd-11e8-b2ba-ac1f6b6435d0,16 0
11325,5e0a341e-bb9f-11e8-b2b9-ac1f6b6435d0,21
11326,5e0bcfc0-bba1-11e8-b2b9-ac1f6b6435d0,12
11327,5e0dc1aa-bbc3-11e8-b2bc-ac1f6b6435d0,25 3
11328,5e100242-bba7-11e8-b2ba-ac1f6b6435d0,5
11329,5e112000-bbac-11e8-b2ba-ac1f6b6435d0,23 2 21
11330,5e14476e-bbb4-11e8-b2ba-ac1f6b6435d0,25 0
11331,5e17ecce-bba6-11e8-b2ba-ac1f6b6435d0,25 4
11332,5e185dc2-bbc8-11e8-b2bc-ac1f6b6435d0,18 0
11333,5e1b52f8-bbbd-11e8-b2ba-ac1f6b6435d0,7
11334,5e1b62a0-bbba-11e8-b2ba-ac1f6b6435d0,2 0
11335,5e1b8a8c-bbb5-11e8-b2ba-ac1f6b6435d0,2 0
11336,5e1cccc4-bbc6-11e8-b2bc-ac1f6b6435d0,0
11337,5e220590-bbbc-11e8-b2ba-ac1f6b6435d0,25 0
11338,5e22a522-bb99-11e8-b2b9-ac1f6b6435d0,0
11339,5e234af4-bbbc-11e8-b2ba-ac1f6b6435d0,4
11340,5e24966e-bbc3-11e8-b2bc-ac1f6b6435d0,0
11341,5e24b672-bbae-11e8-b2ba-ac1f6b6435d0,24 16 0
11342,5e27b1c2-bbc4-11e8-b2bc-ac1f6b6435d0,22 25 0
11343,5e2d0f3a-bbc6-11e8-b2bc-ac1f6b6435d0,14
11344,5e2fa248-bbb9-11e8-b2ba-ac1f6b6435d0,11 21
11345,5e30d67c-bb9b-11e8-b2b9-ac1f6b6435d0,11 0
11346,5e3212f6-bbc0-11e8-b2bb-ac1f6b6435d0,7 0 21
11347,5e387924-bbc6-11e8-b2bc-ac1f6b6435d0,25 0
11348,5e38fd94-bb9f-11e8-b2b9-ac1f6b6435d0,7
11349,5e39cfec-bbb0-11e8-b2ba-ac1f6b6435d0,21
11350,5e3a2e6a-bb9c-11e8-b2b9-ac1f6b6435d0,0
11351,5e3a6532-bbca-11e8-b2bc-ac1f6b6435d0,0
11352,5e3a8750-bbbc-11e8-b2ba-ac1f6b6435d0,23
11353,5e3c4eea-bba9-11e8-b2ba-ac1f6b6435d0,0
11354,5e3c60ec-bb9a-11e8-b2b9-ac1f6b6435d0,22
11355,5e41a83e-bb9c-11e8-b2b9-ac1f6b6435d0,9
11356,5e42414e-bbc5-11e8-b2bc-ac1f6b6435d0,23
11357,5e424bf0-bbaa-11e8-b2ba-ac1f6b6435d0,14 0
11358,5e44be0e-bbc2-11e8-b2bb-ac1f6b6435d0,25 1
11359,5e54bd48-bba6-11e8-b2ba-ac1f6b6435d0,0
11360,5e55fdf2-bbb0-11e8-b2ba-ac1f6b6435d0,25 18 21
11361,5e576050-bbb2-11e8-b2ba-ac1f6b6435d0,21
11362,5e58d74c-bbb6-11e8-b2ba-ac1f6b6435d0,18 0
11363,5e5a1c52-bbb0-11e8-b2ba-ac1f6b6435d0,25 7 0
11364,5e605e06-bbb4-11e8-b2ba-ac1f6b6435d0,5 0
11365,5e638e90-bbc9-11e8-b2bc-ac1f6b6435d0,25 7 0
